Xpos,reward_behind,reward_distance,reward_size,reward
0,0.0,14.020140361562017,1.7049996759646873,1.6032948046922684
-1,0.5,12.929297099689235,0.34365897017354274,-1.0000000088475645
-1,0.0,14.804821174063317,0.1730526864286934,-1.0000000088475645
0,0.0,14.698905148660028,0.8031580461373283,0.6963548632338643
-1,0.0,12.732381931911307,0.1983191377813921,-1.0000000088475645
1,0.0,13.599130603084854,1.0432222283649366,0.9441790133714676
0,0.5,14.76625416760588,1.6703306701817742,1.4346602391451597
0,0.0,14.327495319317975,0.9138743656362748,0.80896055418998
-1,0.0,13.185432836507038,0.3942170475879893,-1.0000000088475645
1,0.5,12.437942126499774,1.3218214813372513,-1.0000000088475645
1,0.0,14.039880226111421,0.45468932714326826,-1.0000000088475645
-1,0.5,13.890014466748143,0.6666613202425657,-1.0000000088475645
1,0.5,14.691551956179019,1.6874728860368011,-1.0000000088475645
0,1.0,13.712212390511453,1.5378934232528134,1.344355451874435
1,0.0,13.57168072082493,1.5163371147950508,1.4068207712844014
1,0.5,14.761226898749372,0.16102876758913792,-1.0000000088475645
-1,0.5,14.280660645078399,0.6403531811104879,-1.0000000088475645
1,1.0,13.439467731463655,1.5449579637153288,0.575413060374558
1,0.5,13.634987978532092,0.3322056846682559,-1.0000000088475645
1,0.5,14.800086268158427,0.8800448816213228,-1.0000000088475645
-1,0.5,13.45218031089329,1.825496052549723,-1.0000000088475645
-1,0.5,14.424034499877596,0.5777663330299724,-1.0000000088475645
1,0.5,14.767839421416598,0.5819518663936285,-1.0000000088475645
-1,1.0,14.968383655614485,0.7384499490608553,-1.0000000088475645
1,1.0,14.43655622729669,1.7817674737174591,0.8079857351258397
-1,0.0,14.459264811802955,1.4991183164036457,1.3956192284822464
0,0.0,13.164758761384034,0.7530786817779638,0.6543256789445877
-1,0.0,14.993281805191293,0.6223567427843963,-1.0000000088475645
1,0.5,14.177711875053259,0.19949907409732157,-1.0000000088475645
1,1.0,14.684364651493173,0.9549171662523804,-1.0000000088475645
1,1.0,12.104225189713315,1.1197124800439329,0.17859278246760368
1,0.5,14.939874705407036,1.710498256764991,-1.0000000088475645
0,0.0,13.705301463354465,0.23225528221883862,0.13949999120086432
1,1.0,12.103525965064517,1.6174836302446185,0.6778662018477917
-1,0.5,14.312228354251562,0.7734006185437052,-1.0000000088475645
0,1.0,13.504062444911211,0.7262974921970755,0.5355712054297328
0,0.0,14.6231916693472,1.0014999187288371,0.894498405046761
0,0.5,12.69072707632796,1.4916150616891102,1.2521235598251224
-1,0.5,12.414406921545229,1.2765493251257316,-1.0000000088475645
0,0.0,12.962717124475953,1.728050590589022,1.6303224889561534
0,0.0,13.939345929431296,1.7586628820756192,1.6569042950868607
0,0.0,13.06219350344214,0.49482369788371333,0.40150000154972076
-1,1.0,13.09739955327436,1.515556925767134,-1.0000000088475645
0,0.5,12.793864187120583,1.4869730435928283,1.2474861992523074
1,0.5,12.967180395683236,1.811694550618351,1.3718828335404396
0,1.0,14.502630709969607,0.5763449596188835,0.34776866529136896
0,0.0,14.791278501096869,0.7911953077740483,0.6844041319563985
-1,0.0,14.255106847119155,1.3578492934569064,1.2564914971590042
-1,0.0,12.5218553263928,0.9706989317451103,0.8777283160015941
-1,0.5,12.012589077755813,1.3301884465105842,-1.0000000088475645
0,1.0,13.608955339052038,0.4920452831212123,0.2995000006631017
-1,1.0,12.293097077344846,0.8795266353336062,-1.0000000088475645
-1,0.5,13.202482482635036,0.7830296577956813,-1.0000000088475645
0,1.0,12.97433652794576,1.2323892440839816,1.0491568502038717
-1,0.0,14.797748051199223,0.5573707663750892,-1.0000000088475645
1,0.5,14.745326123362457,1.1965670023442385,-1.0000000088475645
1,0.0,13.495091039147438,1.7084257636602282,1.610717329196632
1,1.0,14.932693089866529,1.1773336982109885,-1.0000000088475645
1,0.5,14.712125863295757,1.31929949368262,-1.0000000088475645
1,0.0,12.862793746244547,1.1125584413459813,1.0154458610340953
1,1.0,14.373209123391254,1.6700592801290788,0.6963892700150609
1,0.5,14.449152213460767,1.400970036194258,-1.0000000088475645
0,0.0,14.271372303984835,1.4313343391772613,1.3279029875993729
1,0.0,12.894877387837228,0.6503851426313059,-1.0000000088475645
-1,1.0,13.259789728204234,0.28842065590808413,-1.0000000088475645
-1,0.0,13.755794489337429,1.162870606144975,1.063707783818245
0,0.0,12.5852175840905,1.8668741535894566,1.7710073320195079
-1,0.0,13.851204756043327,1.1452115923975479,1.0460663586854935
0,0.5,14.044603909132855,1.3770731629830193,1.0556960860267282
1,1.0,14.693142614781241,0.15876269436273366,-1.0000000088475645
0,0.0,13.074450198128769,0.4211676723004492,0.3994999974966049
1,0.0,14.15375415538431,0.04442109396578636,-1.0000000088475645
0,0.5,13.207005308856633,0.3649929317335384,-1.0000000088475645
0,1.0,13.883407165094027,0.2748267432956929,-1.0000000088475645
1,1.0,12.063229596576086,1.2790276472080802,0.331748747266829
1,0.0,13.356988253275174,0.4056193254203865,-1.0000000088475645
-1,0.5,12.522334687066143,0.7227888805990612,-1.0000000088475645
1,1.0,12.260190531562664,1.2816430604672615,0.3343614572659135
0,0.0,13.576291619689885,1.0766764921914904,0.9755998402833939
1,0.0,14.494107236256188,0.27953819953202197,-1.0000000088475645
-1,0.0,14.966102416186455,0.8285912911669335,-1.0000000088475645
-1,0.0,13.822974946856686,0.902491964126207,0.8015895038843155
-1,1.0,14.890640216754752,0.751864492546479,-1.0000000088475645
0,1.0,12.613942567243182,1.2484053880897517,1.0691570276394486
0,0.0,12.278804033528314,1.0107575433525273,0.9157468406483531
