Xpos,reward_behind,reward_distance,reward_size,reward
-1,0.0,6.500972185947432,4.251066014107722,4.138815161772072
-1,0.0,9.870936182016223,3.9069977178955195,3.619090619497001
-1,1.0,14.452082101851271,4.163732223486022,-1.0000000088475645
0,1.0,10.958659356369406,5.538932750058051,4.486999694257975
-1,0.5,11.042518226049644,4.330358681338669,-1.0000000088475645
-1,1.0,13.30632883374206,3.421160815785701,-1.0000000088475645
0,1.0,10.904296666006056,5.904784727158193,4.520999839529395
0,0.0,13.551628554850561,5.5950607559369505,-1.0000000088475645
1,0.5,12.199488340586036,3.819149922650242,-1.0000000088475645
1,0.5,10.00019697123695,4.77919655489417,-1.0000000088475645
-1,0.5,7.7080211515371335,3.5926526939543435,3.2370603550225496
-1,0.5,6.790456145079632,5.349943418084658,4.771000028587878
-1,0.0,9.03721000540088,4.87208995943206,4.709218161180615
1,0.5,10.307094972495193,4.338403518258318,-1.0000000088475645
1,0.5,7.60524286300536,5.725786509279287,-1.0000000088475645
1,0.0,14.238811245241362,3.0581008736108912,-1.0000000088475645
0,0.0,11.509097063677917,3.8967903366291483,-1.0000000088475645
-1,0.5,12.402401340685834,5.099275080062793,-1.0000000088475645
-1,0.5,11.055119450281849,4.242537808580708,-1.0000000088475645
1,1.0,14.529055425921912,4.991383935659366,4.070392303168774
0,0.0,10.307831542073554,4.759665121505979,-1.0000000088475645
1,0.0,11.076609901379873,5.676407616005643,-1.0000000088475645
0,0.0,11.353572770073285,4.956896646190627,-1.0000000088475645
1,0.0,11.801213759972676,4.91350945217903,-1.0000000088475645
1,0.0,8.794387080002721,5.252827302082012,4.8469996973872185
1,0.0,14.701140400761277,5.6876586545882,-1.0000000088475645
0,1.0,7.475340770103689,4.990324493455344,4.7833342077210546
1,1.0,11.416311722290619,5.848467776121214,4.027000022120774
1,1.0,14.178725924779158,4.224410408283843,-1.0000000088475645
1,0.0,6.5765679741688645,3.4587894676620863,3.115330658853054
1,0.5,12.999036847044238,5.127127565978537,-1.0000000088475645
0,0.0,12.372623798893853,4.402178049441156,-1.0000000088475645
0,0.0,10.446647778607915,5.228294490261274,4.856999842450023
-1,0.0,6.919086080401841,3.69108842511765,3.5093975299969316
-1,0.5,10.833387364393428,4.18893986253912,-1.0000000088475645
0,0.0,8.485791447557965,4.658465936057297,4.521807597018778
-1,1.0,10.052375583117879,3.27466932503341,-1.0000000088475645
-1,0.0,12.890920243043706,5.421315586856338,-1.0000000088475645
1,0.0,7.8033770623163825,4.283437897776967,4.135154257528484
-1,0.0,8.418529378166765,5.81157097320002,4.892999842762947
0,0.0,6.606725831352485,5.1389669411480305,4.891000029630959
1,0.0,11.328853926319507,3.2159228390684604,-1.0000000088475645
1,1.0,14.479049447488418,3.6098797039829713,-1.0000000088475645
0,1.0,8.538705952754482,4.113401702866405,3.9292886490002275
-1,0.0,13.546337646176518,4.4813091428061895,-1.0000000088475645
0,1.0,7.09518822161339,3.4703741839382527,3.1549036419019103
0,0.0,11.020524836355726,4.459035332811095,4.144576302729547
1,1.0,10.82470427962437,3.3280082027557167,-1.0000000088475645
-1,1.0,10.428296359269442,3.6469508427083737,3.1653041569516063
-1,1.0,8.308236433957507,3.396801823370192,3.0254048639908433
1,0.5,7.878746837866008,3.2227753000745327,-1.0000000088475645
1,0.0,7.717735552371973,4.06939104036201,3.757322064600885
-1,0.5,11.797982958987523,5.793038799750676,-1.0000000088475645
1,0.0,13.063513251117598,3.9735524892649297,-1.0000000088475645
1,0.0,6.618588370292574,5.723447557510572,4.77499969676137
1,1.0,14.56663872584474,3.7030862583642614,-1.0000000088475645
0,1.0,9.0033481354335,3.0240081319562986,2.8049841290339828
-1,0.5,10.342013671044574,3.5008547813663737,-1.0000000088475645
-1,0.0,11.678259407637503,5.42501623746902,4.702999696135521
0,0.0,10.798128408253621,3.104543168260656,-1.0000000088475645
1,0.0,7.395825638044926,5.481346413512197,4.78900002874434
0,1.0,8.892552506110919,4.509227718360652,4.296718591824174
-1,1.0,8.5526576986927,4.063754072383363,3.6336904298514128
-1,1.0,11.143947936173173,3.071652283640034,2.496580529026687
-1,0.5,14.57536813685624,5.395810773456118,-1.0000000088475645
1,1.0,8.356342473523684,3.940832488586007,3.3248915085569024
-1,0.5,8.064086713833452,5.678666125575454,4.640999840572476
1,1.0,6.9582288126269,5.363787701476513,4.4710000259801745
