Xpos,reward_behind,reward_distance,reward_size,reward
0,1.0,6.80380287925888,1.5302854048641987,1.443421769887209
0,0.0,6.514983805255616,1.5486800338706013,1.4644647128880024
-1,1.0,9.599941417033502,0.3805328857987419,-0.9973332649096847
0,1.0,2.934307959644846,1.4428577585201114,1.3960816506296396
1,1.0,9.484617271636848,0.6477797362014224,-0.9973332649096847
0,0.0,1.4637579179252422,1.797779445807095,1.779981629922986
-1,0.5,2.175956069656449,1.0387393688392064,-0.9973332649096847
-1,0.0,5.305449905524225,1.0538192568183298,-0.9973332649096847
-1,0.0,0.8966357420587203,0.5057963003979695,-0.9973332649096847
-1,0.0,11.059612031171108,0.2200143696902848,-0.9973332649096847
-1,0.5,10.6168767374414,1.5266678829924365,-0.9973332649096847
0,1.0,5.455960502385526,0.6308221571733017,0.5528580863028765
0,1.0,9.905501382038638,1.880987318509286,1.7724395785480738
0,0.5,7.003678125858861,0.7649844419718865,-0.9973332649096847
1,1.0,7.899440732684202,0.8752238203548293,-0.9973332649096847
0,1.0,8.968957079235414,1.3247460980332006,1.222088061273098
1,0.0,9.61735413158663,1.8330462583802678,-0.9973332649096847
-1,0.0,6.447423639103741,0.8443940811158566,-0.9973332649096847
0,0.5,3.844818002440471,0.6848975806964889,-0.9973332649096847
-1,1.0,1.9609992802835863,1.1419721573692478,1.108830263838172
0,0.0,10.667270561135677,1.3606015332861996,1.231241000816226
1,0.5,10.16356594657828,1.2975353963326424,-0.9973332649096847
1,1.0,8.13276688279591,0.7696784895578048,-0.9973332649096847
-1,1.0,4.079157682879006,1.0950521633734631,-0.9973332649096847
1,0.0,4.933888284985521,0.9819664266266537,-0.9973332649096847
0,0.5,7.977997099640285,0.9637239004727114,-0.9973332649096847
1,0.0,3.981680591573091,1.0948123988220217,-0.9973332649096847
0,1.0,10.637506817110001,1.4037719689830204,1.290368178859353
-1,0.5,10.310159324384061,1.2848744947169226,-0.9973332649096847
0,1.0,10.574778831607244,0.6777120651780455,0.5623677335679531
1,0.5,8.621284255052311,0.5874132329561019,-0.9973332649096847
1,1.0,6.145457636337621,0.9697209607459416,-0.9973332649096847
-1,0.5,6.609912549183425,1.7503923941104418,-0.9973332649096847
1,0.0,7.281936838295494,1.8743776605718152,-0.9973332649096847
0,0.5,6.562679020757116,1.2452023908874092,-0.9973332649096847
-1,0.5,1.3477579448343366,1.593122221189254,-0.9973332649096847
0,1.0,1.9007291000026658,0.8530498939402236,0.8175301626324654
1,1.0,6.503072528323636,1.0583912544383933,-0.9973332649096847
-1,0.0,4.871098448693743,1.4022777011950862,-0.9973332649096847
-1,1.0,8.833807248021236,1.0484628532447953,-0.9973332649096847
1,0.0,3.501691038145143,0.22025436170348486,-0.9973332649096847
0,0.0,5.941956113977223,1.1466895959398546,1.0682096797972918
1,0.0,11.509257109611923,0.8225974247479453,-0.9973332649096847
-1,0.0,8.601938222908084,1.0075319890155452,-0.9973332649096847
1,0.5,2.16834332912239,1.4642549553576785,-0.9973332649096847
-1,0.0,9.016785102713454,0.384880729881419,-0.9973332649096847
0,0.5,6.0379504560370725,1.1593489131935926,-0.9973332649096847
0,0.5,11.288708538792811,0.29410470669591104,-0.9973332649096847
1,1.0,8.652318865091921,1.8461716394539298,-0.9973332649096847
0,1.0,6.894091304488673,1.6854302393609621,1.5984116084873676
0,0.5,2.8437991535690834,1.7960595155235672,-0.9973332649096847
1,0.5,11.475683726865595,0.942734998223977,-0.9973332649096847
-1,0.5,9.864704294851782,1.2885259635452737,-0.9973332649096847
