Xpos,reward_behind,reward_distance,reward_size,reward
0,0.0,9.994818538502713,1.042745657461917,-1.0000000088475645
1,0.0,14.54215078231297,0.7303252438561296,-1.0000000088475645
1,1.0,9.557361469783547,0.7285388857689776,-1.0000000088475645
0,0.0,3.4978291762394127,1.7586336127560558,1.7108750892803073
0,1.0,4.168419833199328,0.03841495513661886,0.13949999120086432
-1,0.5,8.214639964386942,1.653165790881029,0.8715125741437078
1,0.0,9.73344938014635,1.4830054349442654,1.2255224902182817
-1,1.0,7.624740443880597,1.0210091359531202,-1.0000000088475645
1,0.0,9.562267755744971,0.5026556629987912,-1.0000000088475645
-1,0.5,14.291225789284265,1.1629818731726007,-1.0000000088475645
1,0.0,13.769592147992201,1.2954585682966184,-1.0000000088475645
0,1.0,10.850037157188808,0.18863266568205034,-1.0000000088475645
-1,1.0,10.058666425814893,0.39972686604029767,-1.0000000088475645
1,0.0,10.39185313026242,0.6175897351158697,-1.0000000088475645
-1,0.0,10.629164900864021,1.8220036103865886,-1.0000000088475645
-1,1.0,4.4030167539335485,0.481254044825586,-1.0000000088475645
0,0.0,4.141105186992534,0.20971276821217974,-1.0000000088475645
-1,0.5,2.571002608712584,0.3735064871921016,-1.0000000088475645
-1,1.0,14.646507031495789,1.183407581538672,0.29022419825196266
1,0.5,3.102005140640239,1.6685675955596362,1.5268989903852344
-1,1.0,5.96336772846276,0.8572025075897634,0.6643453715369105
1,0.5,6.406588060364097,0.22837346630502092,-1.0000000088475645
1,1.0,9.539178323002847,0.7870996895778729,-1.0000000088475645
1,0.5,14.006585888988717,0.5042400327849462,-1.0000000088475645
1,0.0,10.80937078754239,0.15791373599814454,-1.0000000088475645
-1,1.0,6.046516771134733,0.2504159385683451,-1.0000000088475645
1,0.0,4.47824979904774,0.348063587813522,-1.0000000088475645
-1,0.5,9.577191914633664,0.702635376221846,-1.0000000088475645
0,0.0,5.534289608351472,1.3371008306508407,1.2637637695297599
-1,1.0,9.610374012965003,1.09469893539389,-1.0000000088475645
-1,0.5,8.033779770582104,0.42385510201717475,-1.0000000088475645
0,0.0,12.064498664839958,1.6081764776951428,1.4865682935342193
-1,0.0,9.724038195211818,0.782458264033205,-1.0000000088475645
0,0.0,11.538203925727471,1.6752971875242202,1.5436219433322549
-1,0.5,8.32366558462264,0.7502516575554353,0.0415014186874032
-1,0.0,10.186994405385404,1.360541609334422,-1.0000000088475645
1,1.0,9.581557874835937,0.8146605317969556,-1.0000000088475645
1,0.0,14.608918242279449,1.1226582463715291,-1.0000000088475645
1,1.0,3.625475080995991,0.6098947586096453,-1.0000000088475645
1,0.5,9.166483769334823,1.8696802585918781,-1.0000000088475645
