xpos,reward_behind,distance,size,reward
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,-1.0000000088475645
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,-1.0000000088475645
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,0.44749999791383743
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.762493903748691
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2791774794459343
-1,0.0,1.9486014044479945,1.3383873636547121,0.7865662109106779
0,0.0,3.8844680080531306,0.09570310783933322,1.090232314541936
1,1.0,3.9225923623566468,0.5077988219748086,1.0466847261413932
0,0.5,5.1802099270701145,1.4266040666940198,1.7362042088061571
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.45149999391287565
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,-1.0000000088475645
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.4495000019669533
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,0.44329106993973255
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,0.44749999791383743
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,-1.0000000088475645
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,-1.0000000088475645
1,1.0,3.9225923623566468,0.5077988219748086,1.032684632577002
0,0.5,5.1802099270701145,1.4266040666940198,-1.0000000088475645
-1,0.5,1.8815042528839743,0.4035419478915863,0.6114276358857751
1,0.5,3.263045335767837,1.0821897156920022,0.2094999998807907
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,-1.0000000088475645
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.45550000201910734
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,0.46129107009619474
-1,0.5,4.4355858947594395,0.519729866149708,0.7791075203567743
-1,0.0,4.365684996292376,1.8103041482466946,0.2094999998807907
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.3051774119958282
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,1.1062323404476047
1,1.0,3.9225923623566468,0.5077988219748086,1.0606847004964948
0,0.5,5.1802099270701145,1.4266040666940198,1.7542042089626193
-1,0.5,1.8815042528839743,0.4035419478915863,-1.0000000088475645
1,0.5,3.263045335767837,1.0821897156920022,0.4435000019147992
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,-1.0000000088475645
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,-0.4607089040800929
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,0.4315000018104911
-1,1.0,4.492568529703717,1.800004121928956,-0.3425000049173832
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.299177411943674
-1,0.0,1.9486014044479945,1.3383873636547121,0.7905661771073937
0,0.0,3.8844680080531306,0.09570310783933322,1.1002323403954506
1,1.0,3.9225923623566468,0.5077988219748086,1.0606847004964948
0,0.5,5.1802099270701145,1.4266040666940198,1.7462042346596718
-1,0.5,1.8815042528839743,0.4035419478915863,0.6114276358857751
1,0.5,3.263045335767837,1.0821897156920022,0.44749999791383743
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,0.5930107869207859
0,0.0,3.8020506766638067,0.1277742997801723,0.7335613826289773
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.4534999979659915
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,0.4492910699918866
-1,0.5,4.4355858947594395,0.519729866149708,0.9511075476184487
-1,0.0,4.365684996292376,1.8103041482466946,0.24349999614059925
-1,1.0,4.492568529703717,1.800004121928956,0.2894999925047159
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3344523683190346
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.3071775054559112
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,1.102232314646244
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7502041412517428
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.551561389118433
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,-1.0000000088475645
-1,0.0,4.677887046910861,1.1178025157518507,0.4492910699918866
-1,0.5,4.4355858947594395,0.519729866149708,0.9491074541583657
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.29317741189152
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,1.1082323146983981
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7542042089626193
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.405499997548759
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.3832100909203291
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,0.37150000128895044
-1,0.0,4.677887046910861,1.1178025157518507,0.4592910958454013
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3344523683190346
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.205177504569292
-1,0.0,1.9486014044479945,1.3383873636547121,0.7785661770030856
0,0.0,3.8844680080531306,0.09570310783933322,1.090232314541936
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7362042088061571
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.4435000019147992
-1,1.0,2.5646581237864092,0.8253915885604294,0.3814999973401427
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.38121011666953564
1,0.0,4.931888787350422,0.8664277841139477,0.4435000019147992
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.39729110337793827
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.289177505299449
-1,0.0,1.9486014044479945,1.3383873636547121,0.7865662109106779
0,0.0,3.8844680080531306,0.09570310783933322,1.0982322469353676
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7462042346596718
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.41549999359995127
-1,1.0,2.5646581237864092,0.8253915885604294,0.4174999976530671
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.4534999979659915
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,-1.0000000088475645
-1,0.5,4.4355858947594395,0.519729866149708,0.9691075477749109
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2651775050908327
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.090232314541936
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7362042088061571
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.44749999791383743
-1,1.0,2.5646581237864092,0.8253915885604294,0.42949999775737524
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.4495000019669533
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.3712910693138838
-1,0.5,4.4355858947594395,0.519729866149708,0.9571075476706028
-1,0.0,4.365684996292376,1.8103041482466946,0.44749999791383743
-1,1.0,4.492568529703717,1.800004121928956,0.1174999950453639
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.287177411839366
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.0942323403432965
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7402042346075177
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.40750000160187483
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.36121012456715107
1,0.0,4.931888787350422,0.8664277841139477,0.45149999391287565
-1,0.0,4.7831814540201725,0.4355167138645009,0.4634999940171838
-1,0.0,4.677887046910861,1.1178025157518507,0.4532910957932472
-1,0.5,4.4355858947594395,0.519729866149708,0.9691075477749109
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.289177505299449
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.0942323403432965
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7402042346075177
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.4435000019147992
-1,1.0,2.5646581237864092,0.8253915885604294,0.40750000160187483
1,0.5,1.9509194698124537,0.7177284946557136,-1.0000000088475645
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.3872101167216897
1,0.0,4.931888787350422,0.8664277841139477,0.45149999391287565
-1,0.0,4.7831814540201725,0.4355167138645009,0.4634999940171838
-1,0.0,4.677887046910861,1.1178025157518507,-1.0000000088475645
-1,0.5,4.4355858947594395,0.519729866149708,-1.0000000088475645
-1,0.0,4.365684996292376,1.8103041482466946,0.44149999786168337
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.289177505299449
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.0942323403432965
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7402042346075177
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,-1.0000000088475645
1,0.5,1.9509194698124537,0.7177284946557136,0.6290107872337103
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.41121011693030596
1,0.0,4.931888787350422,0.8664277841139477,0.45149999391287565
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,-1.0000000088475645
-1,0.5,4.4355858947594395,0.519729866149708,0.9651075219735503
-1,0.0,4.365684996292376,1.8103041482466946,0.4454999938607216
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2911774795502424
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.09623231459409
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7422042088583112
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.4435000019147992
-1,1.0,2.5646581237864092,0.8253915885604294,0.1534999953582883
1,0.5,1.9509194698124537,0.7177284946557136,0.6330108130350709
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.39321011677384377
1,0.0,4.931888787350422,0.8664277841139477,0.4495000019669533
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.4192910697311163
-1,0.5,4.4355858947594395,0.519729866149708,0.9711075220257044
-1,0.0,4.365684996292376,1.8103041482466946,-0.44050000980496407
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.336452342569828
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2911774795502424
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,1.1082323146983981
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7542042089626193
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,0.45149999391287565
-1,1.0,2.5646581237864092,0.8253915885604294,0.41549999359995127
1,0.5,1.9509194698124537,0.7177284946557136,0.6090108128264546
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.37921012472361326
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.4492910699918866
-1,0.5,4.4355858947594395,0.519729866149708,0.9711075220257044
-1,0.0,4.365684996292376,1.8103041482466946,0.45149999391287565
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.1831774786114693
-1,0.0,1.9486014044479945,1.3383873636547121,0.7845661770552397
0,0.0,3.8844680080531306,0.09570310783933322,1.0042323395609856
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.6522042080760002
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.41549999359995127
1,0.5,1.9509194698124537,0.7177284946557136,0.6130108209326863
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,0.37121009081602097
1,0.0,4.931888787350422,0.8664277841139477,0.3614999931305647
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.4532910957932472
-1,0.5,4.4355858947594395,0.519729866149708,0.9531075218692422
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,0.3514999970793724
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2911774795502424
-1,0.0,1.9486014044479945,1.3383873636547121,0.792566210962832
0,0.0,3.8844680080531306,0.09570310783933322,1.1042322469875216
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7502041412517428
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.41549999359995127
1,0.5,1.9509194698124537,0.7177284946557136,0.6150108128786087
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.45949999801814556
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.45129110384732485
-1,0.5,4.4355858947594395,0.519729866149708,0.9211075473576784
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.2911774795502424
-1,0.0,1.9486014044479945,1.3383873636547121,0.7885662028566003
0,0.0,3.8844680080531306,0.09570310783933322,1.090232314541936
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7362042088061571
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.4174999976530671
1,0.5,1.9509194698124537,0.7177284946557136,0.605010787025094
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.44749999791383743
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.44729109574109316
-1,0.5,4.4355858947594395,0.519729866149708,0.9171075215563178
-1,0.0,4.365684996292376,1.8103041482466946,0.44149999786168337
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
1,0.0,1.890020372876949,0.6440717218815787,1.3150490587577224
1,0.0,2.4362127166546097,0.42545690731472224,1.299177411943674
-1,0.0,1.9486014044479945,1.3383873636547121,0.7885662028566003
0,0.0,3.8844680080531306,0.09570310783933322,1.0982322469353676
1,1.0,3.9225923623566468,0.5077988219748086,1.0686846328899264
0,0.5,5.1802099270701145,1.4266040666940198,1.7442041411995888
-1,0.5,1.8815042528839743,0.4035419478915863,0.6174276359379292
1,0.5,3.263045335767837,1.0821897156920022,-1.0000000088475645
-1,1.0,2.5646581237864092,0.8253915885604294,0.4174999976530671
1,0.5,1.9509194698124537,0.7177284946557136,0.6170107871294022
0,0.0,3.8020506766638067,0.1277742997801723,0.8155613914132118
-1,1.0,4.259609743918473,1.1533856161212581,-1.0000000088475645
1,0.0,4.931888787350422,0.8664277841139477,0.4534999979659915
-1,0.0,4.7831814540201725,0.4355167138645009,0.46750000212341547
-1,0.0,4.677887046910861,1.1178025157518507,0.2872910685837269
-1,0.5,4.4355858947594395,0.519729866149708,0.9831075221300125
-1,0.0,4.365684996292376,1.8103041482466946,-1.0000000088475645
-1,1.0,4.492568529703717,1.800004121928956,-1.0000000088475645
-1,1.0,3.1826331878379968,0.4052927569982157,1.7644938779994845
0,0.0,4.092997710350676,1.3878401354769092,1.3404523683711886
